id,fake,real
TEST_02542,0.3346673175692558,1.0
TEST_02543,0.614996999502182,0.498367391526699
TEST_02544,0.2374226320534944,0.1306601950200274
TEST_02545,0.4716067388653755,1.0
TEST_02546,0.0,0.0
TEST_02547,0.2328031510114669,0.8314846158027649
TEST_02548,0.2504493799060583,0.4118342129513621
TEST_02549,0.4701886400580405,0.5536051318049431
TEST_02550,0.3007273897528648,0.9471059739589692
TEST_02551,0.2580629475414753,1.0
TEST_02552,0.3124785497784614,0.936115562915802
TEST_02553,0.4109099805355072,0.8829610645771027
TEST_02554,0.2710590809583664,0.9266336262226104
TEST_02555,0.3501497730612755,1.0
TEST_02556,0.2799961157143116,1.0
TEST_02557,0.3031264543533325,1.0
TEST_02558,0.0,0.0
TEST_02559,0.1313229221850633,0.560705479234457
TEST_02560,0.316994160413742,0.7709209471940994
TEST_02561,0.4634957909584045,1.0
TEST_02562,0.3686934411525726,0.9251182377338408
TEST_02563,0.6779550164937973,0.9058534502983092
TEST_02564,0.4087567701935767,0.8959570378065109
TEST_02565,0.2232878692448139,0.90633824467659
TEST_02566,0.2167206574231386,1.0
TEST_02567,0.4091693460941314,1.0
TEST_02568,0.571493849158287,0.6102179139852524
TEST_02569,0.5364619493484497,1.0
TEST_02570,0.556955024600029,1.0
TEST_02571,0.3123664334416389,1.0
TEST_02572,0.3173836916685104,0.9387566894292833
TEST_02573,0.3857308179140091,1.0
TEST_02574,0.4854713603854179,1.0
TEST_02575,0.2027226984500884,0.7405726164579391
TEST_02576,0.3559905290603637,0.4065361600369215
TEST_02577,0.3251645416021347,0.90371236205101
TEST_02578,0.2322616279125213,0.2476081489585339
TEST_02579,0.325870119035244,1.0
TEST_02580,0.4073081612586975,0.0
TEST_02581,0.3478410542011261,1.0
TEST_02582,0.0,0.0
TEST_02583,0.2629310190677643,1.0
TEST_02584,0.2351032942533492,0.2206786101451143
TEST_02585,0.2726506367325783,0.828112006187439
TEST_02586,0.2027525641024112,1.0
TEST_02587,0.2676556184887886,1.0
TEST_02588,0.2305702455341816,0.6092420220375061
TEST_02589,0.4729658812284469,1.0
TEST_02590,0.4530264586210251,0.2415073818992822
TEST_02591,0.3144556656479835,0.9124418497085572
TEST_02592,0.296902259811759,1.0
TEST_02593,0.2857085391879082,0.9488008171319962
TEST_02594,1.0,0.3609917946159839
TEST_02595,0.1928838668391108,0.9035140424966812
TEST_02596,0.4420534074306488,1.0
TEST_02597,0.5587505847215652,0.9121059328317642
TEST_02598,0.4584117755293846,0.933246612548828
TEST_02599,0.3958765268325805,0.4411457031965256
TEST_02600,0.0,0.0
TEST_02601,0.1787169445306062,0.4370817169547081
TEST_02602,0.2388644777238368,0.7420154362916946
TEST_02603,0.2762449011206627,0.9266363382339478
TEST_02604,0.1529177036136388,0.0
TEST_02605,0.3255975376814604,1.0
TEST_02606,0.502354308962822,1.0
TEST_02607,0.1044425275176763,0.0
TEST_02608,0.2627012096345424,0.485779769718647
TEST_02609,0.3830758929252624,1.0
TEST_02610,0.1805333718657493,0.0
TEST_02611,0.0,0.0
TEST_02612,0.269326701760292,0.9286696761846542
TEST_02613,0.0,0.0
TEST_02614,0.1315387468785047,0.4259180333465338
TEST_02615,0.6640183627605438,0.8818648308515549
TEST_02616,0.3238173052668571,0.94105064868927
TEST_02617,0.0,0.0
TEST_02618,0.1969477757811545,0.5582276061177254
TEST_02619,0.391823872923851,1.0
TEST_02620,0.2689277157187462,1.0
TEST_02621,0.4391639530658722,1.0
TEST_02622,0.2686920762062073,0.5339899212121964
TEST_02623,0.2718051709234714,0.404548698104918
TEST_02624,0.3815800622105598,1.0
TEST_02625,0.4411873295903206,1.0
TEST_02626,0.2487260773777961,0.735536202788353
TEST_02627,0.2884708568453789,1.0
TEST_02628,0.4115775823593139,1.0
TEST_02629,0.467893011868,0.0
TEST_02630,0.2784928530454635,0.9469526559114456
TEST_02631,0.3791752755641937,1.0
TEST_02632,0.3365563452243805,0.0
TEST_02633,0.2427878268063068,0.8794824630022049
TEST_02634,0.2682582437992096,1.0
TEST_02635,0.3001396134495735,1.0
TEST_02636,0.361342892050743,1.0
TEST_02637,0.2184000909328459,0.4514698572456836
TEST_02638,0.5664537698030472,0.1569054620340466
TEST_02639,0.2915771678090095,0.9107377082109452
TEST_02640,0.0,0.0
TEST_02641,0.3378093540668487,0.9172581881284714
TEST_02642,0.1543274223804473,0.3740976019762456
TEST_02643,0.3004161678254604,0.8386931121349335
TEST_02644,0.2939765676856041,0.9356191903352736
TEST_02645,0.3866957277059555,0.9327190816402436
TEST_02646,0.0,0.0
TEST_02647,0.2845291271805763,1.0
TEST_02648,0.4020748361945152,0.9363639652729034
TEST_02649,0.511291891336441,0.6807842701673508
TEST_02650,0.2288862820714712,1.0
TEST_02651,0.6862967014312744,0.5861997529864311
TEST_02652,0.0,0.0
TEST_02653,0.2783410139381885,0.9140652120113372
TEST_02654,0.5220209285616875,1.0
TEST_02655,0.2611073218286037,0.6614937409758568
TEST_02656,0.2243009880185127,1.0
TEST_02657,0.4862419664859772,0.0
TEST_02658,0.6969730257987976,0.34219666197896
TEST_02659,0.4223115965723991,0.0
TEST_02660,0.5523785129189491,0.7981267869472504
TEST_02661,0.4175540953874588,1.0
TEST_02662,0.6005928069353104,0.7232123911380768
TEST_02663,0.3912672325968742,1.0
TEST_02664,0.3791186958551406,0.3052884172648191
TEST_02665,0.3493154868483543,1.0
TEST_02666,0.2071252278983592,0.9064254462718964
TEST_02667,0.5285873562097549,0.6953820735216141
TEST_02668,0.3811614736914634,0.6814573258161545
TEST_02669,0.0,0.0
TEST_02670,0.4110812097787857,1.0
TEST_02671,0.0,0.0
TEST_02672,0.4938238710165024,0.1907743271440267
TEST_02673,0.2264762222766876,1.0
TEST_02674,0.2978164628148079,0.3565508294850588
TEST_02675,0.0,0.0
TEST_02676,0.3329479545354843,1.0
TEST_02677,0.0,0.0
TEST_02678,0.4347378313541412,0.8720565736293793
TEST_02679,0.266358807682991,1.0
TEST_02680,0.3435287065804004,0.9310346990823746
TEST_02681,0.2878125533461571,1.0
TEST_02682,0.4021845310926437,0.6414797008037567
TEST_02683,0.0,0.0
TEST_02684,0.2829227522015571,1.0
TEST_02685,0.1755429375916719,0.7298180311918259
TEST_02686,0.0,0.0
TEST_02687,0.2304807528853416,0.4885716028511524
TEST_02688,0.3769690468907356,1.0
TEST_02689,0.3358875513076782,1.0
TEST_02690,0.4285082891583442,1.0
TEST_02691,0.3656463325023651,1.0
TEST_02692,0.339224524796009,1.0
TEST_02693,0.0,0.0
TEST_02694,0.0,0.0
TEST_02695,0.5608751401305199,0.3825149890035391
TEST_02696,0.1245481502264737,0.0
TEST_02697,0.323700450360775,1.0
TEST_02698,0.1281503066420554,0.4202738376334309
TEST_02699,0.3989291526377201,0.4297608332708478
TEST_02700,0.2218334414064884,0.8455218523740768
TEST_02701,0.4082688689231872,1.0
TEST_02702,0.5004091039299965,0.0
TEST_02703,0.3339330404996872,0.9416474848985672
TEST_02704,0.3711819499731064,1.0
TEST_02705,1.0,0.8266633599996567
TEST_02706,0.431978564709425,0.2112539570080115
TEST_02707,0.5961011871695518,0.8516545295715332
TEST_02708,0.285677459090948,0.7392033338546753
TEST_02709,0.314355157315731,1.0
TEST_02710,0.2843672074377537,0.8625163733959198
TEST_02711,0.360211119055748,0.897287592291832
TEST_02712,0.3253029882907867,0.1051630659494548
TEST_02713,0.2793110683560371,0.2642223536386154
TEST_02714,0.3041869550943374,1.0
TEST_02715,0.4829847887158394,0.9406223893165588
TEST_02716,0.2735316678881645,0.9259205311536788
TEST_02717,0.4856912270188331,0.8951354026794434
TEST_02718,0.0,0.0
TEST_02719,0.671000063419342,0.4301411807537079
TEST_02720,0.563438892364502,0.7980076521635056
TEST_02721,0.3309612572193146,0.6157036274671555
TEST_02722,0.3338130712509155,0.8997393995523453
TEST_02723,0.5291524082422256,0.2903080778196454
TEST_02724,0.4959652498364448,0.9398050904273988
TEST_02725,0.2611303254961967,0.9460570961236954
TEST_02726,0.2790933586657047,1.0
TEST_02727,0.3295309543609619,0.8544919490814209
TEST_02728,0.4139663875102997,0.8991745263338089
TEST_02729,0.0,0.0
TEST_02730,0.2838521525263786,0.6332065984606743
TEST_02731,0.3474205657839775,1.0
TEST_02732,0.3660439476370811,1.0
TEST_02733,0.5003001168370247,0.698289304971695
TEST_02734,0.605494000017643,0.1949463768396526
TEST_02735,0.3162621334195137,1.0
TEST_02736,0.2625973634421825,0.7019892483949661
TEST_02737,0.2957431785762309,0.9095030725002288
TEST_02738,0.3316074907779693,0.3565280362963676
TEST_02739,0.3126747533679008,0.9461687207221984
TEST_02740,0.6334088817238808,0.0
TEST_02741,0.0,0.0
TEST_02742,0.0,0.0
TEST_02743,0.1759205628186463,0.6747254729270935
TEST_02744,0.0,0.0
TEST_02745,0.3627740666270256,1.0
TEST_02746,0.0,0.0
TEST_02747,0.2485044188797474,1.0
TEST_02748,0.3384685367345809,0.1391583718359469
TEST_02749,0.0,0.0
TEST_02750,0.2180602811276912,1.0
TEST_02751,0.6075105965137482,0.824388176202774
TEST_02752,0.1901700068265199,0.3982375655323266
TEST_02753,0.2885996848344803,0.899426594376564
TEST_02754,0.3066492453217506,0.6125641316175461
TEST_02755,0.2040165923535823,0.7589586824178696
TEST_02756,0.4869888946413994,1.0
TEST_02757,0.3224912360310554,1.0
TEST_02758,0.381430983543396,1.0
TEST_02759,0.241512905806303,0.0
TEST_02760,0.3261215947568416,1.0
TEST_02761,0.6910791248083115,0.1788644157350063
TEST_02762,0.2642422765493393,0.9204742908477784
TEST_02763,0.4621924832463264,1.0
TEST_02764,0.2695988640189171,1.0
TEST_02765,0.4387778118252754,1.0
TEST_02766,0.3388985842466354,1.0
TEST_02767,0.2970330789685249,0.9494632929563522
TEST_02768,0.3481481745839119,1.0
TEST_02769,0.3680691607296467,1.0
TEST_02770,0.2598163895308971,0.7833171635866165
TEST_02771,0.4445973075926303,0.1018692846409976
TEST_02772,0.694133922457695,0.2385942889377474
TEST_02773,0.0,0.0
TEST_02774,0.6491673439741135,0.2190999244339763
TEST_02775,0.1648172512650489,0.8279226720333099
TEST_02776,0.2106149308383464,0.730277881026268
TEST_02777,0.3245757296681404,1.0
TEST_02778,0.3960479199886322,0.8261710852384567
TEST_02779,0.587313249707222,0.7319940775632858
TEST_02780,0.3689892366528511,0.5955047234892845
TEST_02781,0.3522653579711914,0.8187739104032516
TEST_02782,0.4670486822724342,1.0
TEST_02783,0.2182306498289108,0.3237122304271906
TEST_02784,0.3117148466408252,0.8771969228982925
TEST_02785,0.4603557139635086,0.2239078083075583
TEST_02786,0.4269958548247814,0.0
TEST_02787,0.2664896994829178,0.8928658962249756
TEST_02788,0.0,0.3598262508166954
TEST_02789,0.5522491782903671,0.943018913269043
TEST_02790,0.2757173776626587,0.6058339178562164
TEST_02791,0.3959308266639709,1.0
TEST_02792,0.3460698053240776,0.1621801226865499
TEST_02793,0.4130013212561607,0.7728552520275116
TEST_02794,0.3353025615215301,1.0
TEST_02795,0.3347749151289463,1.0
TEST_02796,0.4113119021058082,0.8792525976896286
TEST_02797,0.2557248212397098,1.0
TEST_02798,0.4386847838759422,0.1015948036802
TEST_02799,0.4896661788225174,0.9163902401924132
TEST_02800,0.2727134376764297,0.931843876838684
TEST_02801,0.3442826047539711,1.0
TEST_02802,0.5011720582842827,0.0
TEST_02803,0.470062755048275,0.4757908992469311
TEST_02804,0.4381341114640236,0.6297731846570969
TEST_02805,0.375434085726738,0.3302117702551185
TEST_02806,0.0,0.0
TEST_02807,0.2642891891300678,0.8479432463645935
TEST_02808,0.2204588092863559,0.8110274076461792
TEST_02809,1.0,0.1321982957888394
TEST_02810,0.1577929686754941,0.7244369685649872
TEST_02811,0.2991759814321995,1.0
TEST_02812,0.2685509212315082,1.0
TEST_02813,0.4320664778351783,1.0
TEST_02814,0.3100239932537079,0.6982798725366592
TEST_02815,0.5907669067382812,0.9382234066724776
TEST_02816,0.3545437194406985,1.0
TEST_02817,0.3156898245215416,1.0
TEST_02818,0.2542691156268119,0.0
TEST_02819,0.3460539430379867,1.0
TEST_02820,0.4092111811041832,1.0
TEST_02821,0.4961413741111755,0.0
TEST_02822,0.4167909994721412,1.0
TEST_02823,0.328369852155447,0.794237807393074
TEST_02824,0.119716353714466,0.0
TEST_02825,0.3991370126605034,0.513760432600975
TEST_02826,0.6577125191688538,0.5510221421718597
TEST_02827,0.4625034034252167,0.7987878322601318
TEST_02828,0.3175082132220268,1.0
TEST_02829,0.4256845787167549,0.3944862149655819
TEST_02830,0.2992495894432068,0.2211751379072666
TEST_02831,0.307110495865345,1.0
TEST_02832,0.5516581237316132,0.9151212722063063
TEST_02833,0.1870303563773631,0.6175243258476257
TEST_02834,0.0,0.0
TEST_02835,0.3084438890218735,1.0
TEST_02836,0.2324670068919658,0.8797839134931564
TEST_02837,0.3585880547761917,0.244253068929538
TEST_02838,0.2466235570609569,1.0
TEST_02839,0.0,0.0
TEST_02840,0.2909495234489441,1.0
TEST_02841,0.546292319893837,0.7682028263807297
TEST_02842,0.3465200625360012,0.5323619358241558
TEST_02843,0.3147151693701744,0.7534524500370026
TEST_02844,0.2360986545681953,0.9242616593837738
TEST_02845,0.4467636942863464,1.0
TEST_02846,0.1791680064052342,0.0
TEST_02847,0.2781944647431373,0.5083907768130302
TEST_02848,0.5147689580917358,0.2583720041438937
TEST_02849,0.3198279440402984,1.0
TEST_02850,0.4164417013525962,0.2119949755724519
TEST_02851,0.6301085203886032,0.1877423492260277
TEST_02852,0.3103270679712295,0.9368544667959212
TEST_02853,0.6484988480806351,0.8696969449520111
TEST_02854,0.2444269098341464,0.8735499680042267
TEST_02855,0.5898567736148834,1.0
TEST_02856,0.3009868338704109,1.0
TEST_02857,0.250559039413929,0.8371829837560654
TEST_02858,0.3694232665002346,0.0
TEST_02859,0.4016231000423431,1.0
TEST_02860,0.3005538024008274,1.0
TEST_02861,0.3592332005500793,0.8253803551197052
TEST_02862,0.3612729497253895,0.9454147517681122
TEST_02863,0.6292997002601624,0.8211998641490936
TEST_02864,0.3903961107134819,0.1109476726851425
TEST_02865,0.5039810240268707,0.8711283206939697
TEST_02866,0.3766704425215721,0.9334333837032318
TEST_02867,0.3371983766555786,1.0
TEST_02868,0.3430486246943474,1.0
TEST_02869,0.546111449599266,0.1685258438810705
TEST_02870,0.2479550205171108,1.0
TEST_02871,0.3820455521345138,1.0
TEST_02872,0.3938805237412452,1.0
TEST_02873,0.0,0.0
TEST_02874,0.3906439952552318,0.7974503934383392
TEST_02875,0.2688314374536276,1.0
TEST_02876,0.1967030391097068,0.7138168513774872
TEST_02877,0.3146237283945083,0.6433762013912201
TEST_02878,0.501824289560318,0.1849902010289952
TEST_02879,0.2288536764681339,0.8998163938522339
TEST_02880,0.0,0.0
TEST_02881,0.2680171765387058,0.7491283714771271
TEST_02882,0.3079483397305012,1.0
TEST_02883,0.1480613127350806,0.4458275819197297
TEST_02884,0.0,0.0
TEST_02885,0.3697125241160393,0.9192881733179092
TEST_02886,0.2373641319572925,0.5316282510757446
TEST_02887,0.5142057090997696,0.4392345622181892
TEST_02888,0.4559293501079082,0.9149663001298904
TEST_02889,0.0,0.0
TEST_02890,0.3272027671337127,1.0
TEST_02891,0.4116675555706023,1.0
TEST_02892,0.5429104417562485,0.1261324599618091
TEST_02893,0.2560521848499775,1.0
TEST_02894,0.2520810477435589,0.9409092366695404
TEST_02895,0.0,0.0
TEST_02896,0.4456145577132702,0.0
TEST_02897,0.2108891867101191,0.9002733528614044
TEST_02898,0.3766918629407882,1.0
TEST_02899,0.3670864626765251,1.0
TEST_02900,0.3335787095129489,1.0
TEST_02901,0.3197298422455787,0.9370069354772568
TEST_02902,0.4002270698547363,1.0
TEST_02903,0.2638712301850319,0.529135363176465
TEST_02904,0.1167304180562495,0.4009277489967643
TEST_02905,0.3756363876163959,0.0
TEST_02906,0.3206468001008034,1.0
TEST_02907,0.2407343387603759,0.4263393394649028
TEST_02908,0.3029073551297188,0.873318687081337
TEST_02909,0.3950217366218567,1.0
TEST_02910,1.0,0.93025104701519
TEST_02911,0.4089673310518265,1.0
TEST_02912,0.5164716020226479,0.8287197947502136
TEST_02913,0.5373465344309807,0.917766660451889
TEST_02914,0.3033053576946258,0.9468832463026048
TEST_02915,0.2819535620510578,0.8525053858757019
TEST_02916,0.3738738484680652,0.9459179192781448
TEST_02917,0.5240184292197227,0.0
TEST_02918,0.2656469419598579,0.8771128505468369
TEST_02919,0.0,0.0
TEST_02920,0.275006428360939,1.0
TEST_02921,0.317890752106905,1.0
TEST_02922,0.0,0.0
TEST_02923,0.3529304042458534,1.0
TEST_02924,0.6179027408361435,0.3211106425151229
TEST_02925,0.3402724303305149,1.0
TEST_02926,0.4689930379390716,1.0
TEST_02927,0.2930366955697536,0.9448319226503372
TEST_02928,0.2918822765350342,0.9263768047094344
TEST_02929,0.0,0.0
TEST_02930,0.3242071829736232,0.4297709343954921
TEST_02931,0.6298964992165565,0.7284903824329376
TEST_02932,0.4664710834622383,0.9040164202451706
TEST_02933,0.4541754946112633,0.1802133317978586
TEST_02934,0.4657063335180282,0.0
TEST_02935,0.4420644789934158,0.9095020294189452
TEST_02936,0.6529919356107712,1.0
TEST_02937,0.2785046435892582,0.9402475506067276
TEST_02938,0.5505606979131699,0.9367556273937224
TEST_02939,0.6037908494472504,0.88417549431324
TEST_02940,0.5167923867702484,0.7506577968597412
TEST_02941,0.3370389938354492,1.0
TEST_02942,0.0,0.0
TEST_02943,0.1951082069426775,0.3757304949685931
TEST_02944,0.277685847133398,1.0
TEST_02945,0.4361441135406494,0.8907893747091293
TEST_02946,0.2471086904406547,0.5557993650436401
TEST_02947,0.6744172871112823,0.2767688259482384
TEST_02948,0.4388160929083824,1.0
TEST_02949,0.4560338631272316,0.7438354790210724
TEST_02950,0.456212930381298,0.3783461023122071
TEST_02951,0.4212938882410526,1.0
TEST_02952,0.3010787591338157,0.9380627870559692
TEST_02953,0.4738248139619827,1.0
TEST_02954,0.2807547524571419,1.0
TEST_02955,0.0,0.0
TEST_02956,0.5521947741508484,0.7975670099258423
TEST_02957,0.509952999651432,0.2049291133880615
TEST_02958,0.3277391344308853,1.0
TEST_02959,0.25096370652318,1.0
TEST_02960,0.4150564521551132,0.9157292544841766
TEST_02961,0.585751473903656,0.5178810581564903
TEST_02962,0.2645682618021964,1.0
TEST_02963,0.2833032086491585,1.0
TEST_02964,0.1720078624784946,0.8227583914995193
TEST_02965,0.5240924283862114,0.4350426904857158
TEST_02966,0.5221836119890213,0.8510271310806274
TEST_02967,0.3149363026022911,1.0
TEST_02968,0.309354767203331,0.9121487885713576
TEST_02969,0.3875174075365066,1.0
TEST_02970,0.2157990429550408,0.3428285946138202
TEST_02971,0.0,0.0
TEST_02972,0.2295274510979652,1.0
TEST_02973,0.5723962932825089,0.91807122528553
TEST_02974,0.2876210585236549,0.8545396327972412
TEST_02975,0.3605115078389644,0.0
TEST_02976,0.334781251847744,1.0
TEST_02977,0.3465684950351715,1.0
TEST_02978,0.3951561711728573,0.1284810834331437
TEST_02979,0.2138652252033352,0.8167172074317932
TEST_02980,0.2638678401708603,1.0
TEST_02981,0.3817690834403038,1.0
TEST_02982,0.4996129125356674,0.3135426682420074
TEST_02983,0.4013395607471466,0.0
TEST_02984,0.4224757552146911,1.0
TEST_02985,0.2749675661325454,0.939319297671318
TEST_02986,0.3309053629636764,1.0
TEST_02987,0.2973748967051506,1.0
TEST_02988,0.4259268045425415,0.1065672714030369
TEST_02989,0.2403564676642418,0.3413320936961099
TEST_02990,0.2498760819435119,0.383237674832344
TEST_02991,0.3683881387114525,0.1614767806604504
TEST_02992,0.3438975736498832,1.0
TEST_02993,0.4128370210528373,0.0
TEST_02994,0.3863945752382278,0.6664344668388367
TEST_02995,0.4341460317373276,0.3452758695930242
TEST_02996,0.4971295967698097,0.4848134592175483
TEST_02997,0.3733306713402271,0.8323026299476624
TEST_02998,0.2437741197645664,1.0
TEST_02999,0.0,0.0
TEST_03000,0.0,0.0
TEST_03001,0.3727696761488914,1.0
TEST_03002,0.5583934485912323,0.9078063517808914
TEST_03003,0.5277453884482384,0.9192392230033876
TEST_03004,0.3693298771977424,0.0
TEST_03005,0.2744793035089969,1.0
TEST_03006,0.3131030350923538,1.0
TEST_03007,0.5854599326848984,0.6985893696546555
TEST_03008,0.3300057426095009,0.5085216984152794
TEST_03009,0.3669175654649734,1.0
TEST_03010,0.3219683393836021,1.0
TEST_03011,0.3626798614859581,1.0
TEST_03012,0.3745624795556068,0.8861225992441177
TEST_03013,0.4549464993178844,0.8625303506851196
TEST_03014,0.5091835632920265,0.2018056721426546
TEST_03015,0.6584794372320175,0.2770322896540165
TEST_03016,0.0,0.0
TEST_03017,0.3995168134570122,0.948398157954216
TEST_03018,0.1545960083603858,0.439126281067729
TEST_03019,0.3895460367202759,1.0
TEST_03020,0.0,0.0
TEST_03021,0.5214108377695084,0.1388081000186503
TEST_03022,0.1282519586384296,0.0
TEST_03023,0.3886741623282432,1.0
TEST_03024,0.1506978645920753,0.529019471257925
TEST_03025,0.3792880922555923,0.5319623574614525
TEST_03026,0.5423116609454155,0.4401077628135681
TEST_03027,0.1561563862487673,0.9003206491470337
TEST_03028,1.0,0.2082531470805406
TEST_03029,0.2293283827602863,0.5595199465751648
TEST_03030,0.3290265426039696,0.6057012677192688
TEST_03031,0.4341498427093029,0.8909507244825363
TEST_03032,0.4649780020117759,0.0
TEST_03033,0.0,0.0
TEST_03034,0.4238812178373336,1.0
TEST_03035,0.373760737478733,1.0
TEST_03036,0.3120435364544391,1.0
TEST_03037,0.3117228299379349,0.9079003632068634
TEST_03038,0.1915196217596531,0.3094078334979713
TEST_03039,0.3388725519180298,0.5535835847258568
TEST_03040,0.5161738693714142,0.9075796455144882
TEST_03041,0.50892473757267,0.8393351584672928
TEST_03042,0.429502360522747,1.0
TEST_03043,0.380176268517971,1.0
TEST_03044,0.2663717027753591,0.8970916122198105
TEST_03045,0.3131835721433162,1.0
TEST_03046,0.4123338349163532,0.1342958497116342
TEST_03047,0.6202665865421295,0.1865668613463639
TEST_03048,0.3847986236214638,1.0
TEST_03049,0.4118790999054908,1.0
TEST_03050,0.4303551316261291,0.8821619600057602
TEST_03051,1.0,0.4751675650477409
TEST_03052,0.4984195083379745,1.0
TEST_03053,0.3305204212665558,1.0
TEST_03054,0.3713353350758552,0.0
TEST_03055,0.0,0.0
TEST_03056,0.3021541275084018,1.0
TEST_03057,0.0,0.0
TEST_03058,0.2559038735926151,0.2574692331254481
TEST_03059,0.5962092727422714,0.6747025698423386
TEST_03060,0.3908107355237007,1.0
TEST_03061,0.1900281999260187,0.7718267142772675
TEST_03062,0.5194377228617668,1.0
TEST_03063,0.3908796347677707,0.9319884777069092
TEST_03064,0.4516050592064857,0.91949725151062
TEST_03065,0.3712485060095787,1.0
TEST_03066,0.4388348944485187,1.0
TEST_03067,0.0,0.0
TEST_03068,0.2873799912631511,1.0
TEST_03069,0.5308177769184113,0.366377905011177
TEST_03070,0.363427884876728,1.0
TEST_03071,0.570905514061451,1.0
TEST_03072,0.0,0.0
TEST_03073,0.3043288867920637,0.8929163962602615
TEST_03074,0.0,0.0
TEST_03075,0.3951488398015499,1.0
TEST_03076,0.313110701739788,1.0
TEST_03077,0.0,0.0
TEST_03078,0.2260658740997314,0.8691807687282562
TEST_03079,0.3210364617407322,1.0
TEST_03080,0.3148023076355457,1.0
TEST_03081,1.0,0.3591946475207805
TEST_03082,0.0,0.0
TEST_03083,0.0,0.0
TEST_03084,0.4400541931390762,1.0
TEST_03085,0.468789130449295,0.0
TEST_03086,0.3405165448784828,1.0
TEST_03087,0.0,0.0
TEST_03088,0.2416676245629787,0.834696352481842
TEST_03089,0.3742270320653915,1.0
TEST_03090,0.256594143807888,0.3799304030835628
TEST_03091,1.0,0.7401545494794846
TEST_03092,0.0,0.0
TEST_03093,0.1567706465721129,0.6009716838598251
TEST_03094,0.4535445719957351,0.930069863796234
TEST_03095,0.4694378301501274,1.0
TEST_03096,0.0,0.0
TEST_03097,0.3575295060873031,0.8128452450037003
TEST_03098,0.5188903212547302,0.9441663324832916
TEST_03099,0.3227462060749531,0.8320688009262085
TEST_03100,0.2741148993372917,0.687358133494854
TEST_03101,0.3845228180289268,0.674050435423851
TEST_03102,0.2934873402118683,0.9481516182422638
TEST_03103,0.3173713237047195,1.0
TEST_03104,0.3973438218235969,0.8555562794208527
TEST_03105,0.2927978560328483,0.9455726444721222
TEST_03106,0.3385777249932289,1.0
TEST_03107,0.4051725268363952,0.8778682351112366
TEST_03108,0.4139773771166801,0.5921136811375618
TEST_03109,0.359564296901226,0.483857374638319
TEST_03110,0.0,0.0
TEST_03111,0.3117876686155795,1.0
TEST_03112,0.4473641812801361,1.0
TEST_03113,0.347741175442934,0.2880211430601775
TEST_03114,0.3464191481471061,1.0
TEST_03115,0.4163774251937866,0.8323515951633453
TEST_03116,0.2448121644556522,1.0
TEST_03117,0.4263649433851242,1.0
TEST_03118,0.2683922220021486,0.1676139017217792
TEST_03119,0.2312154173851013,0.4986283853650092
TEST_03120,0.6143176406621933,0.7773826271295547
TEST_03121,0.2917126342654228,1.0
TEST_03122,0.2418278101831674,0.8997530490159988
TEST_03123,0.241969745606184,0.9301837682724
TEST_03124,0.299485333263874,0.3046760994475335
TEST_03125,0.3389968872070312,1.0
TEST_03126,0.3971309438347816,0.8759154230356216
TEST_03127,0.3532686606049537,0.9383310079574584
TEST_03128,1.0,0.1366706015542149
TEST_03129,0.3803138807415962,1.0
TEST_03130,0.271659092977643,0.3709330903366208
TEST_03131,0.0,0.0
TEST_03132,0.3383445404469966,0.1397343730786814
TEST_03133,0.4504456371068954,0.8402093350887299
TEST_03134,0.0,0.0
TEST_03135,0.2712559178471565,0.3048687964910641
TEST_03136,0.0,0.0
TEST_03137,0.5038508847355843,0.0
TEST_03138,0.368706576526165,1.0
TEST_03139,0.306765615940094,1.0
TEST_03140,0.4335130676627159,0.7800737768411636
TEST_03141,0.403702825307846,1.0
TEST_03142,0.4715573117136955,0.90794475376606
TEST_03143,0.3687852546572685,0.1380072813481092
TEST_03144,0.3637736625969409,0.901906669139862
TEST_03145,0.4130613431334495,0.7610276788473129
TEST_03146,0.4108939245343208,1.0
TEST_03147,0.3221682086586951,0.9336461126804352
TEST_03148,0.5326290726661682,0.7270864546298981
TEST_03149,0.4626434445381164,1.0
TEST_03150,0.2753333337604999,1.0
TEST_03151,1.0,0.5326009169220924
TEST_03152,0.5124304071068764,0.8703937381505966
TEST_03153,0.247843500226736,1.0
TEST_03154,0.5479905232787132,0.3278882149606942
TEST_03155,0.2216583564877509,0.8758915066719055
TEST_03156,0.1606506258249282,0.695286825299263
TEST_03157,1.0,0.9204583019018172
TEST_03158,0.0,0.0
TEST_03159,0.5676562115550041,0.729524627327919
TEST_03160,0.2831295542418957,0.9315825253725052
TEST_03161,0.339351125061512,0.8935931473970413
TEST_03162,0.4752794727683067,0.924281507730484
TEST_03163,0.0,0.0
TEST_03164,0.1417572423815726,0.1053195155691355
TEST_03165,0.229999553412199,1.0
TEST_03166,0.4576446637511253,0.4347464144229888
TEST_03167,0.3589318394660949,1.0
TEST_03168,0.6851122677326202,0.922571450471878
TEST_03169,0.6157837137579918,0.9491419792175292
TEST_03170,1.0,0.3569352328777313
TEST_03171,0.3002671748399734,1.0
TEST_03172,0.0,0.0
TEST_03173,0.0,0.0
TEST_03174,0.0,0.0
TEST_03175,1.0,0.7679783701896667
TEST_03176,0.3881783448159694,0.0
TEST_03177,0.3077220767736435,1.0
TEST_03178,0.2348022349178791,1.0
TEST_03179,0.4111897945404053,1.0
TEST_03180,0.6125839576125145,0.0
TEST_03181,0.5696493834257126,0.9183061569929124
